,userid,age,gender,ope,con,ext,agr,neu
267,1a2e787311f8913ff795466013e7b5a3,31.0,1.0,4.2,3.9,3.89,4.2,2.65
268,e0615ed7ec1d35d29f566b900f38f3d6,27.0,0.0,3.25,3.05,4.05,3.5,2.4
269,119675f4e74c6f615f71a25750d6caa1,25.0,1.0,3.75,3.25,4.5,3.5,2.5
270,10b3e98dfb64c12a36fac7bd066d109d,25.0,0.0,3.17,4.0,2.5,2.67,2.67
271,0ae0ac2bb4a8f42d29ede2a3e8a90936,25.0,0.0,4.1,4.55,3.0,2.2,3.25
272,a8037130ea2dcd0aa91d3e319c54758f,25.0,1.0,4.35,4.55,3.75,4.5,3.1
273,a9a90e403f446c6d5d8897190ab88951,34.0,1.0,4.9,3.2,1.8,3.75,3.8
274,77af6b0058b44ed2bdb43e1f1022af96,24.0,1.0,4.37,4.0,3.05,1.76,3.06
275,02756fc0b83067d520e6afafed155004,26.0,0.0,4.5,4.5,4.75,3.25,1.0
276,8bb6557f54e8ce529ae59e3c3606434f,28.0,1.0,3.9,4.55,2.1,3.45,2.85
277,650f6e5af6299ecf5807f47f76d568e9,26.0,0.0,3.9,4.4,4.55,4.3,2.15
278,f874aa43f6c0590c0d0537f5112a4bf2,28.0,0.0,4.6,3.25,3.95,3.45,1.85
279,a1b00c1ef979a64a3733771a5be42303,50.0,0.0,4.5,3.42,3.15,3.85,2.8
280,0ff76f5ec0fa0fa2a96ed824e1a2ec07,28.0,0.0,4.75,4.9,4.35,4.45,1.25
281,9472b410e489ebc6680754906990993a,33.0,0.0,3.85,4.7,2.85,3.85,2.9
282,28b5dafc40859e06f6337e6aabb53464,29.0,1.0,4.35,2.95,2.9,4.3,2.35
283,887de291017e13fe26748c8565ed9278,25.0,1.0,4.9,2.8,4.05,4.25,2.55
284,7497c37ba866d2abd6ed5d66ec7cfca9,29.0,1.0,4.15,3.35,4.75,3.05,2.9
285,69550686bdd520348dc5ae28a3490fe2,26.0,1.0,4.35,4.35,3.95,3.75,1.75
286,69b5700c5063c14557689d9387c8e6f9,24.0,1.0,2.75,2.8,3.5,3.4,2.6
287,21ad415101aa0e427ae499c3669d63df,26.0,1.0,4.5,3.5,3.0,2.5,3.0
288,0dcf8d41da7273a942a8e0911645c159,26.0,1.0,2.5,2.67,3.0,2.83,3.33
289,e658cdf3c82b01e0aaaad16b73b3694a,27.0,0.0,3.95,3.55,4.2,3.55,2.15
290,10adcbb31df4167e5b4a57b715d7acaa,27.0,0.0,3.0,2.5,2.75,4.0,3.75
291,7e75554a77a9d90e08f9e57e91ea2f9a,27.0,1.0,4.25,4.47,3.95,3.65,1.95
292,90de78be62d15839b111d8bd20d5019d,25.0,1.0,2.95,3.7,3.1,4.45,2.85
293,ed4d1f8ed2ac9d99ad1ab950ff58b205,28.0,0.0,3.15,4.7,2.55,4.1,1.5
294,ab27274c078ddd0368bf1e990b88f818,26.0,1.0,4.6,3.55,4.65,4.4,2.65
295,9fbd59a33e2e949af682bd68f0cc8486,28.0,0.0,4.9,3.0,4.95,3.8,2.16
296,1e320a0e35ae70f5c388a8e2c94c6753,29.0,1.0,4.3,3.9,3.6,4.25,2.55
297,8af9be731384072bf16558bfd3df8ae9,26.0,1.0,2.9,3.4,2.42,3.45,3.3
298,052ec6d7109a40d1cea5d0c2691b0bbb,27.0,0.0,4.75,4.5,4.75,3.75,1.0
299,9f7d6c88ac0549f25cf2404c2ceec9ce,25.0,1.0,4.05,2.8,2.5,2.8,4.1
300,f5facd653ff8ec0cda0b4ba4cbd7cbf2,27.0,0.0,4.5,3.55,3.05,3.05,2.25
301,5324541bdeaa85d2e882511dff087df1,27.0,0.0,4.1,3.37,2.8,2.45,2.4
302,6b2121a2eeba7f21f60bf9e460f4bed3,24.0,0.0,3.9,2.8,2.85,3.5,2.95
303,62f1ed23e62c008956543989d58eab5f,25.0,1.0,4.75,2.2,2.75,3.35,3.8
304,19f3c57b5eeca99bf61bc2afe5c7b909,26.0,0.0,3.9,2.65,4.35,3.0,4.55
305,7e32f31a9dfac204df346c4b308039bc,25.0,1.0,4.5,2.75,4.05,3.7,2.65
306,a4750830e92909b88e16804a85c207f3,25.0,1.0,4.8,4.0,4.8,4.2,2.1
307,a12a10a66de5efcebdc6452258b6856d,49.0,1.0,4.95,4.5,4.85,4.42,1.7
308,548f05b182768afe23c6fa7ca897aafc,23.0,0.0,4.85,3.95,2.95,3.15,2.75
309,0a8a4311fd76d367657fbac38bfa7dea,28.0,1.0,3.75,4.5,3.75,3.75,1.75
310,36ca1e315a39a9fbd077a3416e829e78,26.0,1.0,4.05,3.3,2.8,3.6,2.85
311,9c92b9c23e6d3ab0c500a108661ef8e5,24.0,0.0,4.0,4.55,4.8,4.55,1.2
312,0c5f654c512b710a37a64fcb188952ce,38.0,1.0,4.25,4.0,4.0,3.0,2.5
313,1441c0417beaba265c28726251377572,24.0,1.0,4.25,3.5,3.0,3.5,2.25
314,b8251272911e97bc7678269191eb4fbc,26.0,1.0,4.2,3.75,4.0,3.5,2.15
315,240b224493ce921446b473a70fd98677,30.0,0.0,4.25,2.0,4.75,4.5,2.5
316,f323cfc24c6b2b459539b4ba4a92e047,33.0,0.0,3.37,4.1,4.9,3.45,2.4
317,50d34dc8df4933e22b10766cf12af3e9,27.0,0.0,4.15,3.45,1.85,3.9,2.1
318,fb8f9fdefe336d38faecf8a1329e9f78,32.0,0.0,4.25,3.0,2.7,3.2,1.45
319,1af2e6091adb139d10c2b8004da4619f,24.0,0.0,4.85,3.1,3.8,3.95,1.75
320,136eb15d8c0794f6785ae30b75ebc481,25.0,1.0,3.7,3.25,4.75,4.15,2.85
321,23ece6638a9304129b9558594ee162b6,27.0,0.0,4.75,4.25,2.75,4.5,3.0
322,aaef9a660144bbeeb9e4cbc5918c15d5,26.0,0.0,4.25,3.1,3.45,3.55,1.95
323,09004e06abd70920856f783aa68fa166,24.0,0.0,4.5,3.0,3.75,3.75,3.25
324,01533a53d5674bdd8c29a3d23ccfe2a1,24.0,0.0,3.75,2.5,3.25,4.0,3.0
325,05f29293f8eb8aab5fab2a603605a18f,26.0,1.0,4.5,2.75,4.75,4.5,2.75
326,0e80c6e4ac558fc5f811dacb06e89e3b,32.0,0.0,4.0,3.5,3.75,2.75,3.0
327,54b4a99c3890bb5f58d91483bf22ebd6,29.0,1.0,4.1,3.65,3.1,4.05,2.85
328,258f3b8314cd32f2b0278e0117382560,26.0,0.0,3.75,4.05,4.4,3.05,1.65
329,50b49520966ae7d9542f4f92faf084e5,27.0,0.0,4.45,2.1,2.85,4.25,2.58
330,1480f5607ca6e47f81ac92010f2f6bd8,24.0,1.0,4.3,3.2,2.65,3.9,3.15
331,791eb2df60b46592a753be15a7d9fad4,29.0,1.0,3.8,4.75,2.7,3.8,2.1
332,af70a4b1d52f040b38267e5c59222b02,29.0,1.0,3.8,3.4,3.25,4.4,3.45
333,23e24300bed4d467cf8a6604d3c7ea84,24.0,0.0,3.75,4.4,2.45,3.05,3.05
334,2f39fc19e9b0e7fbebec1cb300b94597,25.0,0.0,3.9,4.65,3.55,4.15,2.65
335,733924d2f62385907d4460bc626bd105,24.0,0.0,3.8,3.75,3.4,4.4,2.15
336,661ee72ce958533d26f323795070ad56,29.0,0.0,4.05,3.2,4.35,4.35,1.95
337,8a9817ed84badcd8278af22c495d8378,24.0,0.0,3.9,3.9,3.4,4.4,2.1
338,0a8b598878535a1b9ee5c722b0aaec5a,27.0,0.0,4.33,3.58,4.33,3.17,1.25
339,001187432d2a247562082cd0000dec40,29.0,0.0,3.5,3.75,4.0,4.38,1.88
340,108bcc2ab4462f2bc6e833a0785ce92f,31.0,0.0,4.5,3.4,4.05,4.0,2.5
341,15e7a20d42400e1cc078906738f1b320,30.0,0.0,4.67,2.5,2.83,3.33,4.17
342,b85f0177bf92121f357954dff1f3819a,52.0,1.0,4.5,3.3,4.5,4.42,3.05
343,6e7792d75c4140abba014294a128ab01,31.0,0.0,3.95,3.35,4.3,3.65,2.35
344,842b3681d2e50f27aa50ede60b302e9c,25.0,0.0,4.35,3.8,3.9,2.85,2.9
345,26e1d3201d53b0367bf5e0394f35dd70,24.0,1.0,4.0,3.25,3.5,4.0,2.25
346,433849e303e2075cc7a31fcb7572ab2b,28.0,1.0,4.25,3.95,4.65,4.65,1.9
347,29708c0e5f291f9007704a5a72f540c2,27.0,1.0,4.35,3.35,3.1,3.95,2.55
348,914e4bf8fd6deccd1d7bec9be3feb2c0,24.0,0.0,4.4,2.75,2.15,2.7,4.05
349,57fb5fe037601c8c7d39735796ebdd58,28.0,1.0,4.25,4.9,4.2,2.8,2.4
350,1cf8b3fde4bf8156ab56b9f5c7bb9066,30.0,0.0,3.75,3.75,3.5,4.25,1.75
351,1a4703bdb9f01ecac7ecb15d389fd457,26.0,1.0,2.5,3.75,2.75,4.0,2.25
352,ea88bedbf3f1f8722b0b7215d63cf924,25.0,0.0,4.9,3.4,4.1,4.5,3.2
353,f4c1bee3e24488e1937be35d9fc85e64,27.0,0.0,4.35,1.85,3.3,2.85,3.3
354,fe95784db5126b02881442489fdf892b,27.0,1.0,4.05,3.75,4.05,3.53,2.21
355,2ad4e5dfcbcef8ef0c71d0cf0e0dbb6c,24.0,1.0,4.45,3.55,4.05,3.8,3.7
356,d9ab9fc75ee2044566caa0b5121d4de3,31.0,0.0,4.7,3.11,2.4,2.6,3.4
357,5fce281b94f1a7455ee5a4e67e6dd3b9,25.0,1.0,4.35,3.7,3.5,3.37,2.9
358,92ffbf84f7ace33315c98e7ec6681c4d,26.0,0.0,4.4,3.3,3.6,3.8,1.5
359,235244abed88a68b298544f0987dbd5d,24.0,1.0,4.4,4.35,3.9,3.35,3.25
360,19e46893822ca91ea172af0dfb1c4ee8,24.0,1.0,4.2,3.3,4.3,3.25,2.1
361,5b24cbadb34cb2db5b58d914f43ff894,24.0,1.0,4.1,4.15,2.1,3.95,2.95
362,7a2c06fc83900437fc3e4f839ac7ebb7,26.0,1.0,3.2,4.3,3.45,3.6,2.25
363,a8149da7b82673eb7dd9d14f4dc43e10,25.0,1.0,4.35,2.75,4.0,3.6,1.9
364,4ab886dc892e631c2ea587cefc4f5850,24.0,0.0,4.9,4.75,3.9,2.35,2.35
365,b06fbda1097ed2d2583253d8fd8cac8e,25.0,1.0,2.75,3.05,2.15,3.85,3.65
366,02a8322dedf0f8efc2b93f2e3235d641,26.0,0.0,4.35,3.3,3.2,4.35,1.5
367,21b369883806b6c5ecc53f34cbd1fc60,27.0,1.0,4.2,3.6,3.3,3.9,2.7
368,10492f2e86c8abe38488a92771118325,27.0,1.0,4.67,3.17,4.33,4.33,2.5
369,39b7e77f2c7d2f937dfda2da9e146526,25.0,0.0,4.45,2.9,4.26,3.25,3.2
370,f44f8d46ce63ca76f298604d999414c8,30.0,1.0,4.65,2.35,3.25,3.8,2.6
371,25e6dff8c9bba37e44863f890f71c3d4,24.0,0.0,3.5,4.0,3.25,3.0,3.0
372,1a9697c600845e70cbec8fc16aaabed9,25.0,1.0,3.15,4.6,3.15,3.8,3.45
373,2a1ea2e38ed93bbe73476960b3ede9b5,42.0,1.0,4.5,3.5,4.75,3.0,3.0
374,48fd2523723b8d85439c2d38f07347ec,28.0,1.0,4.1,3.7,3.75,3.0,2.75
375,31e6ac922488bf318c902ea93009658d,25.0,1.0,3.9,3.65,3.6,3.75,2.85
376,0c83d1f4d3ab774a4b363cbf14b7a5cf,25.0,1.0,3.8,3.58,3.85,3.65,2.95
377,bfe309fe80b169e890b7cab54a1e2e3e,26.0,1.0,4.25,3.3,3.35,3.3,3.1
378,2b81070296281c10c44e6f8395ebb840,31.0,0.0,4.05,3.3,3.8,3.75,3.05
379,80185ff66339c9e8055861df6b1c9fa2,33.0,0.0,4.75,3.2,3.5,3.75,1.85
380,1828c8b79372446d93c7a69781e5bdc9,24.0,1.0,4.0,2.37,3.11,3.9,2.8
381,13eae401823e9443b5a14fcc963256b5,27.0,1.0,4.45,4.7,3.9,3.85,1.95
382,99eba7a8905ab4a71bd934e62ae37566,28.0,0.0,3.6,3.75,3.5,3.8,2.95
383,0ae6476f530d86ded47af242d7906de1,28.0,0.0,4.25,4.25,4.5,3.25,1.75
384,6704a51dccf950f86f23c793bbd5d286,29.0,0.0,4.25,4.75,3.0,3.85,1.85
385,00fa3583911fad377e4ca29c548b587e,29.0,0.0,4.25,4.25,4.75,4.5,2.0
386,66583efb59b64612325c1da8bf762943,30.0,0.0,3.8,3.15,2.4,3.15,3.0
387,fa271892c4913091b236ac74cf0c4afd,24.0,1.0,4.2,2.9,4.53,3.4,1.5
388,0318ecc1e7b99840fb513939217e93cf,26.0,1.0,3.95,3.4,4.55,4.25,1.5
389,8cc701135ef6680bedeae944d5fef98a,24.0,1.0,4.05,3.8,3.5,3.15,3.3
390,a9716b7d3eb9ee55e5e419de26d59cc1,27.0,1.0,4.3,3.25,4.7,3.75,2.8
391,e5a42263ca28853d8a05f6c0b5b24428,25.0,0.0,3.5,4.05,2.9,3.1,2.55
392,48c5cef32fc26714febbe4337462f4ab,30.0,1.0,4.78,3.83,4.85,3.75,2.1
393,38d442a62eead10119327a2eb3990b17,26.0,1.0,4.5,3.45,3.75,4.35,1.9
394,f75260c7ea7c13eef389d0f1413db5f0,25.0,0.0,4.05,2.6,2.45,3.8,2.6
395,1f79a5df0de6f27d31238411ba94224c,25.0,1.0,3.5,4.0,5.0,3.75,2.25
396,edbfdc8868763c1de4fc0ddc9e8d30a1,27.0,1.0,4.6,3.95,4.75,4.11,2.75
397,d006a73d8d58603e76e6d383e4fb183e,27.0,1.0,4.1,4.65,3.4,4.35,2.15
398,03004560889ab0ea89e524f08165256c,27.0,1.0,4.8,4.5,4.7,3.6,2.8
399,cac190aa649839db585ce7deb29b0478,29.0,0.0,3.65,2.65,2.84,3.95,2.55
400,101f166c40086193bf6ea7fa886dd2d4,24.0,1.0,3.25,2.8,1.5,3.9,3.55
401,1833053900dc0c89fe08479c1d751480,27.0,0.0,4.6,3.05,3.0,4.15,2.25
402,13141efeb067651531738ed5c65b7005,27.0,1.0,4.2,4.8,4.1,3.6,2.7
403,0c9ed24cb81a08397af055b344da06aa,27.0,1.0,4.5,3.0,4.0,3.5,2.75
404,68d99e910a76ac0ca8043a6260a21f04,25.0,0.0,4.65,3.58,3.79,4.0,2.0
405,1bccec060c34c8d00ced035f90c42139,25.0,0.0,4.25,2.25,4.0,4.75,3.0
406,f8376e039587b0973a8a07098e1ee00b,29.0,1.0,3.35,4.0,4.45,4.3,2.95
407,cc3b1c5225aa53d3bc634a9f9cda125c,26.0,1.0,4.0,3.65,4.45,3.0,3.7
408,53668901a516123fd33ceb405aef312f,29.0,0.0,4.6,3.0,4.45,3.1,3.25
409,00a86cc7bb963510422d45feda638e31,27.0,0.0,4.0,3.0,2.0,3.75,3.75
410,327b79b3c451be53e72c7ce36f7679c3,25.0,0.0,4.45,4.2,2.2,2.65,2.1
411,07c2d6673ff7484da8e1df9aba137223,29.0,0.0,3.25,2.75,4.75,3.5,2.5
412,2c6166c663d9fa6e6fc6c78be2f4c9a1,28.0,1.0,4.05,3.45,2.05,3.3,2.35
413,c78f717b812d72c7311b0bb804cc0450,36.0,0.0,4.0,3.45,2.79,4.0,1.3
414,883c9529fe6657762a773502b5787e32,25.0,1.0,4.7,3.35,2.75,3.1,3.2
415,5fbb6b67e3fa2c400b33e5a0f003e851,24.0,0.0,3.85,4.15,4.3,4.2,1.85
416,d1d91a089cd88a9434f87536d05c3dea,24.0,1.0,4.8,3.4,3.8,4.25,3.7
417,02928931323659f6f51fec2f8a2ce57f,26.0,0.0,4.75,4.5,4.5,2.25,2.5
418,0f3f7022d2c87c165c3990eb608f343f,33.0,0.0,4.05,3.85,2.75,2.85,2.8
419,bc4d16b9c05b81399766191c2850b7cb,42.0,0.0,4.05,3.7,3.21,4.0,2.05
420,0e644423bf328d1a336f78b67303479d,26.0,0.0,5.0,2.0,4.5,3.5,1.0
421,54efae017ff9b94f0133d62e6b19619d,26.0,0.0,3.65,3.65,3.55,3.9,1.9
422,27f71d7eae6ed39761067c2b0dd75268,28.0,1.0,3.25,3.5,4.75,4.5,2.0
423,2a7d21662715a5399174b11407cc66d7,24.0,1.0,4.25,3.75,4.0,4.75,2.75
424,b258123f29625733b875d1976b73335e,26.0,1.0,3.55,4.35,4.15,3.15,3.05
425,caf89c02870f77cfbcb1c652ef5ef2e3,26.0,1.0,4.5,4.25,4.1,4.25,2.25
426,50855914a2f209822fa945e3f69cec92,25.0,1.0,4.05,4.6,3.15,4.7,2.45
427,d761df9c74a4e56ffa0dbf4dac7a50b8,25.0,1.0,4.35,2.95,3.1,4.15,2.05
428,363e8ea2a47c2fa39c90d2d6cea310db,26.0,0.0,4.75,2.35,3.0,3.8,3.7
429,0ba16be7586fd985baeb0d9b630e1f56,28.0,0.0,3.9,4.6,4.5,2.4,1.05
430,ff7eea7311cf508412a59d3884678dd7,37.0,1.0,4.75,3.9,3.65,3.89,2.05
431,ca79e960ae83119c855f9afd74b00f24,27.0,0.0,4.25,3.2,2.78,3.3,2.65
432,d8c602cddd9dc4e5e46242e13a84be26,30.0,1.0,3.95,1.7,2.85,2.68,4.25
433,24119ec2c911442ff48f22c59210321e,31.0,1.0,4.75,3.4,4.35,3.8,1.8
434,07ee3bf5ef3150ef11805b229ed4696f,24.0,0.0,4.25,4.0,3.75,4.0,2.0
435,07e15e1a990139ddc5f5c66bee9d49f2,27.0,1.0,3.55,3.1,2.15,3.6,2.9
436,a25bddafea406bbd5dac58de178197fd,42.0,1.0,4.2,3.85,3.7,3.2,2.7
437,15b380705565538a216348db1d38517a,25.0,1.0,3.0,3.5,2.0,3.0,4.0
438,57095f70a938104d197801cfed74302d,27.0,1.0,4.05,4.1,3.55,4.05,1.3
439,1cd9f8ea64f122b8623ce2bce5746bd4,67.0,0.0,3.0,4.75,2.0,3.75,2.5
440,44ebf5d84e6769379a7916c6588eeba2,28.0,1.0,2.9,2.0,3.9,3.89,2.85
441,0472ff7e04ff1419514283b892740d7a,28.0,1.0,2.83,3.0,4.67,4.33,2.17
442,217cc6f36da6e4f314f419d483526dc7,24.0,0.0,4.8,2.95,3.65,4.3,3.05
443,118751875d855f4b69d19d9dbf36735b,26.0,0.0,4.3,3.89,3.5,3.58,2.89
444,d4d8a69f9bd130da03e67d1258661c05,26.0,0.0,4.15,3.53,4.11,3.85,1.75
445,dd5f0b45c787e7c68e1d9d2d9cbd179d,26.0,1.0,3.4,4.9,4.11,3.21,2.7
446,dabbbe8764b2db60d65fad7e4717a8de,30.0,0.0,3.55,3.75,4.55,4.25,2.6
447,3e103317ee10a3935b239fecb0069b77,29.0,0.0,4.05,4.25,3.95,3.15,3.05
448,1cb02452be65459ffa7b017cf914c429,25.0,1.0,4.2,4.45,3.8,4.37,1.85
449,25ae0d39886722fd213acd8de0ea23c3,54.0,0.0,4.25,4.75,4.5,4.0,2.0
450,27fd617d4fe8f1aa59e80436d217a6fa,30.0,1.0,4.5,4.5,4.5,4.5,2.0
451,3704c88e57047c51a3264dd689ce66f5,30.0,1.0,4.5,4.3,4.55,4.1,2.65
452,9d81edadaf54717d3e6a7b1dc4595484,26.0,0.0,4.3,2.75,3.65,3.74,2.37
453,ae043bf8d11898cb8dc7615055c77b39,28.0,1.0,3.15,4.05,4.4,3.45,2.5
454,3ae60e567b7851cfa159dd16410d9d26,26.0,1.0,3.15,3.85,2.5,4.3,3.15
455,215f975a0469c6dc3a3b8bab9cfa3bd3,27.0,1.0,3.5,3.38,4.25,4.5,2.5
456,4a921de61fc2e628ec9758b8be294177,26.0,1.0,4.11,4.3,3.55,3.65,2.25
457,1805ce72d7ad6a81099b6f119f115980,28.0,0.0,3.55,2.26,4.55,3.89,1.8
458,daa6360c8e45b4e34ad8fddc4991214c,27.0,1.0,4.9,4.3,4.55,3.9,2.35
459,ee7365a42493a8675ed8deb1d1dfc1a2,28.0,1.0,4.25,3.4,3.15,3.7,2.75
460,d332477e1999a7d6c977a4cc864477c3,28.0,0.0,3.05,3.6,3.0,3.55,2.5
461,7914195f3cf181168ac086b70d8ed2fd,28.0,1.0,3.8,3.0,3.1,3.9,3.6
462,1c5589913101366f84bb77d5f295714e,28.0,0.0,4.5,3.0,2.75,4.5,2.0
463,10dc0d451e0c9b8904f28349da999fc7,25.0,1.0,3.8,4.85,4.25,4.2,1.42
464,4e4e30e9606b63fcfd650e96af53a847,26.0,0.0,3.5,2.35,2.45,2.4,2.55
465,b16202bf8556941acb084346b24010b2,28.0,0.0,3.75,4.16,3.9,4.2,1.5
466,e50b49e5ecc30b1d049d48ce2ac3587f,28.0,0.0,4.5,4.3,4.25,2.45,2.2
467,798840a210038901d35a089131d297df,26.0,0.0,4.05,3.2,3.7,3.55,3.0
468,e5c27531fc39aafe3c24e29d967c7829,25.0,1.0,4.95,3.55,3.1,2.2,3.05
469,d4bd0a85e6556b7271d22c1785157be7,29.0,1.0,3.9,4.45,3.2,4.4,2.25
470,0028c7db14b7a987bac0f3163239eaa9,27.0,1.0,3.5,4.5,1.0,2.75,4.75
471,04ac9406d9a9ed50349ef415964dab86,26.0,1.0,4.0,2.0,4.75,4.5,2.5
472,e59aade64d0ef789e6c331f153604ffc,24.0,0.0,4.0,3.05,4.0,3.35,3.3
473,0902310e9336274077e2058925f5038b,24.0,0.0,3.75,3.5,3.5,5.0,1.5
474,2c943c83e51a73ccb1a40983437f2e71,24.0,1.0,3.75,3.1,2.0,3.6,2.8
475,0300befb2e900b8fa04204ca7c7f9384,26.0,1.0,4.26,2.3,4.21,3.0,2.6
476,74ab6df0a6d8f3c5f31ab42cbb8dc4a0,24.0,0.0,4.1,3.75,4.2,3.8,1.55
477,25211ac7187e5fbf0464c5c9471bc74f,29.0,1.0,3.35,4.2,3.55,3.35,1.85
478,2a36f987f3bbc7bf40a4dd5db3a74a5e,37.0,0.0,3.5,4.5,4.5,3.75,2.75
479,8889be597b070123ffe6e5af497084fb,26.0,0.0,4.4,3.4,3.4,4.1,1.3
480,26e8c902f6cd2a96737a73493bbb5315,26.0,1.0,4.5,3.25,2.38,1.88,4.25
481,5aa09954a15cd12232049b36cff027b8,28.0,1.0,4.5,3.3,2.45,3.3,3.45
482,7cefdc3ca99368b8649b9012f3016894,24.0,0.0,3.71,4.05,3.95,4.32,1.3
483,12a62531d72d04b9e62e018726559149,24.0,1.0,4.75,4.25,4.0,3.75,3.0
484,3bd3340b5d889e5e390e21cbd62d8dbe,24.0,0.0,4.25,4.4,3.4,3.85,2.45
485,be829996f87d26dea37f61db9ef3caaa,27.0,1.0,4.15,4.15,3.7,3.75,2.5
486,9dc6eedec039edf1d41608e47ef94979,34.0,0.0,4.45,3.6,3.85,3.75,2.6
487,11243812ac35e219611fe9f228019f47,27.0,0.0,4.75,4.5,4.5,4.0,1.75
488,dc6088c3bf7d3502bfc64f5a58adf8e4,24.0,1.0,4.5,4.16,4.4,3.3,2.95
489,06b3a73bda29b7ace35357b5fac044cd,23.0,1.0,5.0,4.5,5.0,3.0,2.5
490,647f0362693e905e617d6ef78b66b896,42.0,0.0,4.75,3.95,4.3,4.2,2.2
491,7ab4ab66495629c0918b11d167638af4,27.0,0.0,2.65,2.85,3.35,3.3,2.1
492,bf46ccca6fc315af504d3d8a859a6135,30.0,1.0,3.74,4.15,3.25,4.3,4.0
493,18932286f33a0e6abe2f5c89195ca6b9,38.0,1.0,4.0,4.0,1.5,5.0,3.5
494,3460ba8e5b00bfbef258ff993bd4cf12,25.0,1.0,4.55,3.8,4.45,3.3,2.75
495,6a658e43b6e055cbba2565678ff8abc6,25.0,0.0,4.8,4.1,4.9,3.05,3.1
496,1ff873b8702f8218541a07d050d96cde,26.0,1.0,3.25,4.0,4.75,4.5,2.25
497,a612c1b24219bb43b9d067c2d8ebec35,25.0,0.0,3.75,4.35,3.65,3.55,1.5
498,761f23fb243f60b35a24310c7babf840,25.0,0.0,4.1,3.5,4.2,3.15,1.2
499,26c3d4b820d22b37827b243e64b96ade,24.0,1.0,4.0,4.25,4.5,4.75,3.0
500,bba5933036d2b2276dea4f4aab79121d,26.0,0.0,4.0,2.95,2.7,3.45,3.35
501,0c5b9ac22c1564ca2741c28255de6842,26.0,0.0,4.5,3.4,2.95,4.25,2.7
502,af33950220415b0a94d9eed95addee0c,29.0,0.0,4.9,4.1,3.1,3.6,2.1
503,0c7c4aa6b5c97d35516545478620407f,29.0,1.0,4.6,3.45,4.0,2.58,3.6
504,fd06812c58771da291a4f6961ad333f2,28.0,0.0,4.3,3.65,4.15,3.35,2.35
505,e20c0099bb6d6112ceb2baef582c5360,24.0,0.0,4.0,2.3,3.75,4.9,1.95
506,b4c82976113d79460af37b313f798528,26.0,1.0,3.95,2.85,4.55,3.75,2.25
507,3c4095703469e775f7af648b34442605,26.0,0.0,4.0,2.9,1.9,3.55,2.85
508,c1ef5aff2e08d783ecc772cffa3de550,42.0,1.0,4.05,3.75,3.75,4.05,2.65
509,400d8cd7bcb0ec0911c03350d9892bea,30.0,0.0,3.5,3.4,2.47,2.85,4.4
510,44de0a9bf3cd689f8c0a19066c7971f9,24.0,0.0,4.3,3.9,3.55,3.25,2.0
511,8bf23a8967ead300473a721ceee7bbed,26.0,1.0,4.65,4.05,4.0,2.75,2.5
512,3cb3e293b1bb2087ec0039be854eebe1,26.0,1.0,3.4,3.75,3.85,4.45,2.65
513,bb0db117cf5aca38679321f2d96c9871,28.0,1.0,4.1,3.85,2.5,3.95,4.15
514,699d72c6c784a09bd63419d079617983,24.0,1.0,4.6,3.0,2.3,3.65,4.55
515,619ce54f3e357654daa9bad0d9862bef,25.0,1.0,4.85,3.6,3.5,3.95,2.11
516,27768b284b31992ea195e3a4c756783d,34.0,1.0,4.75,3.0,4.0,4.5,3.75
517,6cd85f264e0fb66e86f6003fe1301f41,24.0,1.0,3.75,4.5,3.65,3.75,3.5
518,2768e863852c95b7f9bc251d8480465b,26.0,1.0,4.0,4.5,3.75,3.75,3.25
519,d2a1bcd01137d7c393e9cde71a3859a5,28.0,1.0,3.7,3.1,3.6,4.15,2.65
520,9efb1f37930c146f98b0ff3431872049,24.0,1.0,4.45,3.8,3.5,3.85,2.45
521,6a576375cd19945108ab91d4236b0c72,42.0,0.0,4.7,2.9,3.85,3.05,3.8
522,449a4ce2032ab15d7322ed45c03f012c,28.0,1.0,5.0,3.15,3.0,3.9,2.35
523,c2f5939224f079f2c6639e7fa3ac94d7,31.0,1.0,4.25,3.75,3.75,3.11,2.25
524,aaca334ad3ae4b3e193c5cd05c4538ec,25.0,1.0,4.15,4.8,4.55,4.5,1.85
525,32cc9fe461d8f65151c523ad62fb5082,28.0,1.0,4.55,3.84,3.65,3.95,2.25
526,290c6f35ca4f496b64dc044e10790d7c,29.0,1.0,4.4,3.1,3.5,2.8,4.2
527,015a07ba2aea9aa68acf5775490783e7,27.0,1.0,3.25,3.33,2.25,4.25,2.25
528,4617c6e4f6380da938d3546972de2b66,26.0,1.0,3.95,3.45,1.95,3.95,4.3
529,f25732bb29934ad285dfb1362fe27034,27.0,0.0,4.0,3.9,2.85,3.85,2.6
530,5d4803a704919cb2a945fa4963bd187c,25.0,0.0,3.55,2.65,3.45,4.05,2.25
531,e6e03c667ab5d75298d1e94233db4a81,24.0,0.0,4.25,2.95,3.25,3.1,2.35
532,0efba48dbf174b3415146a544a266434,27.0,1.0,4.2,4.4,1.55,3.55,3.35
533,2f1637e1cf3b895482f24e9eee6704e1,28.0,1.0,3.35,3.55,2.3,4.1,2.9
534,0a99c689f8aa399eb18ba9444948562f,27.0,1.0,4.0,4.5,3.0,4.25,3.0
535,0f39e3348e1926e8de6cc6828208b8b3,24.0,0.0,3.67,2.83,3.0,3.67,2.5
536,0786855c7d247776f046b4414b875a5e,27.0,1.0,4.15,4.05,3.75,3.55,1.4
