userId,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
51a26b893916542f91672928927bdb1c,148,148,30.41,44.59,4.05,23.65,4.05,2.03,0.68,0,0,1.35,0,2.03,2.7,12.16,9.46,2.7,8.11,0.68,1.35,6.08,1.35,0,0.68,0.68,0.68,3.38,0,0,0,2.7,1.35,0.68,0,0,0.68,4.05,2.03,0,0.68,1.35,0,0,0,2.03,4.73,2.03,0.68,2.03,2.03,1.35,0.68,0.68,0,8.11,2.7,2.03,5.41,0,0,1.35,0.68,0,0,0,1.35,0.68,0.68,47.3,16.22,0.68,0,1.35,0,0,0,0.68,3.72,14.86,88.51
65fc72107b893299043bbeae32d42bfe,178,44.5,22.47,8.99,0,5.62,2.25,2.25,2.25,0,0,0,0,0,1.12,0,0,0,0,0,0,0.56,0,1.12,0,0.56,0,0.56,0.56,0,0,2.25,1.12,1.12,0,0,0.56,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0.56,0,0,0,0,2.25,6.74,0,0,0,0.56,1.12,0.56,0,0,1.12,11.8
74de40e46775f023c591233dd8977ebd,170,18.89,25.29,70.59,0,37.65,8.24,4.71,0.59,0,0.59,3.53,0,3.53,4.12,12.94,6.47,3.53,8.82,0,3.53,11.18,3.53,2.35,3.53,0,0.59,8.82,0,0.59,0.59,7.06,7.06,0,0,0,0,12.35,4.12,0.59,1.18,4.12,1.76,0.59,0.59,2.94,2.94,0,1.76,1.18,3.53,0,1.76,1.18,0.59,14.71,3.53,4.71,6.47,1.18,2.94,1.76,0.59,0.59,0,0.59,0,0,0,4.71,13.53,5.88,0,4.12,4.12,6.47,0,5.88,0,3.53,45.29
84a7a59121f8a35cfcfc2d3d95d333da,199,19.9,14.07,79.4,2.01,49.75,12.56,8.54,8.54,0,0,0,0,4.02,4.02,14.07,5.03,3.52,10.05,0.5,6.03,14.57,9.05,1.51,1.51,1.01,0.5,1.01,0,0,0,8.04,6.03,2.01,0,0.5,1.01,11.56,1.01,1.01,3.52,3.02,0.5,0.5,3.02,2.01,0.5,0,0.5,0,0.5,0,0.5,0,0,19.1,2.01,7.54,9.55,4.02,1.51,1.01,0.5,2.01,1.01,0,0,0,0,8.04,6.03,0,0,0,11.06,2.01,0,0.5,0,1.01,27.64
94e43283fb964fba8501c52d3af1d9d8,139,13.9,15.83,49.64,1.44,27.34,12.95,7.19,5.76,0,0.72,0.72,0,5.76,2.16,7.19,3.6,0.72,5.04,0.72,2.16,6.47,0.72,0.72,1.44,0,0.72,1.44,0,0,0,6.47,4.32,2.16,0,0.72,0,7.19,1.44,1.44,1.44,2.16,0.72,0,0.72,0,1.44,0,0,1.44,2.88,0,2.16,0.72,0,6.47,1.44,1.44,3.6,3.6,2.16,2.16,0,0.72,0.72,0,0,0,0.72,197.12,5.76,1.44,0,0,0,0,0.72,0,0.72,3.6,210.07
140ab67ce52fc7b9bf413c2033384f4d,161,11.5,21.12,80.12,3.11,46.58,13.66,8.7,6.83,0,0,1.86,0,4.97,3.73,16.15,9.32,2.48,11.8,1.24,4.97,11.18,3.11,3.11,2.48,0,0,7.45,0.62,0.62,0.62,9.32,4.97,4.35,0.62,1.86,0,13.66,1.24,0.62,1.24,4.97,1.24,1.24,1.86,2.48,1.24,0,0.62,0,3.11,0,1.86,0.62,0.62,9.94,0.62,6.21,2.48,4.97,0,0.62,1.24,0,0,0,2.48,1.24,0,21.74,16.77,1.24,0,1.86,25.47,0,0,3.11,2.17,9.94,84.47
207d06cf59e236c78c62836cbab6b67c,159,17.67,26.42,76.73,0.63,47.8,13.21,10.06,7.55,0.63,1.89,0,0,3.14,4.4,15.72,6.92,6.29,7.55,1.26,3.77,9.43,8.18,2.52,3.77,0.63,1.89,5.66,0,0,0,3.77,0.63,3.14,0,2.52,0.63,17.61,1.26,1.89,1.89,2.52,1.89,0.63,5.66,3.14,0.63,0,0,0,7.55,3.14,1.26,1.89,1.26,10.06,2.52,1.89,5.66,2.52,0.63,0,0,0,1.26,0.63,0.63,0,0,33.96,12.58,1.26,0,1.89,0.63,1.89,0,2.52,0.94,1.26,57.23
261b8cc9625f6b5b9ccb789aa0456316,181,25.86,17.68,80.11,1.1,47.51,11.05,6.08,4.97,0.55,0.55,0,0,4.97,6.08,11.6,8.29,1.1,7.73,1.1,5.52,14.92,2.21,0.55,0.55,0,0,6.08,0,0,0.55,6.08,5.52,0.55,0,0,0,12.71,1.66,1.1,1.66,3.31,2.76,0,1.1,2.76,2.76,0,2.21,0,2.21,0.55,0,0,1.66,18.78,2.21,6.63,9.94,1.1,1.1,2.76,0.55,1.1,1.1,0,1.1,0,0,11.05,9.39,2.76,0,2.76,3.87,1.1,0,0,0.83,0.55,32.6
630f727125ac7af3b7e44998167826f1,168,33.6,19.64,60.71,0.6,40.48,10.71,3.57,2.38,0,0,0.6,0.6,7.14,4.76,13.1,5.95,1.79,8.93,0.6,2.98,10.12,4.17,2.38,2.38,0,0.6,7.74,0.6,0.6,0,4.76,4.17,0.6,0,0.6,0,16.67,2.38,0.6,0.6,4.76,1.19,1.19,4.17,2.38,2.98,1.19,0.6,1.19,2.38,0.6,0,1.79,0,7.74,0.6,4.76,2.98,0,1.19,1.19,0,0.6,0.6,0,0,0.6,0.6,20.83,10.12,0,0,11.31,7.14,2.38,0,1.79,0.89,1.19,56.55
1882b4e051cb7f92b405c0cd3d3e1032,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099dde36e1e04dc3c2395aa475c190e,160,17.78,25,81.25,0,51.25,12.5,5,1.88,0,1.88,0.62,0.62,7.5,2.5,16.25,11.25,0.62,11.88,2.5,8.12,11.25,6.25,1.88,2.5,0.62,0.62,8.75,0,0,2.5,11.25,3.75,7.5,0,2.5,1.88,15,1.88,2.5,1.88,3.75,1.88,0,3.75,2.5,1.25,0.62,0,0.62,2.5,0,2.5,0,0,11.88,0.62,5.62,5,1.25,1.25,1.88,1.25,0,0.62,0.62,0.62,0,0,31.25,10.62,4.38,0,1.25,13.75,0,0,2.5,0.31,5,69.38
9851d12b108bf8052ef8b591e2a77fb2,174,58,22.99,79.89,0.57,49.43,5.17,3.45,3.45,0,0,0,0,1.72,7.47,10.92,6.32,5.17,4.6,0,5.17,18.97,6.9,0.57,1.15,0.57,0,0.57,0,0,0,4.02,3.45,0.57,0,0,0,13.79,2.3,0.57,1.72,1.72,0,0.57,4.6,2.87,2.87,1.15,0.57,0.57,1.72,1.15,0.57,0,0,23.56,2.3,10.34,10.34,4.02,1.15,1.72,0.57,0.57,0,0,0,0,0,1.15,11.49,1.15,0,1.15,7.47,2.87,0,1.72,0.29,0,27.59
12470bd78b3e0570c87bcebbdd8fd293,175,15.91,15.43,77.71,0.57,44.57,11.43,9.71,8,0.57,0,1.14,0,1.71,2.86,18.86,10.29,1.14,13.71,1.71,5.71,12.57,7.43,2.29,1.14,0.57,1.14,5.71,0,0,1.14,5.71,2.86,2.86,0,1.14,1.14,12,0.57,0.57,2.29,1.71,0.57,1.71,3.43,1.71,1.71,0,1.14,0.57,9.71,1.71,5.71,2.29,0,16,2.29,4.57,8.57,0.57,1.14,1.14,1.14,0,0,1.14,0.57,0.57,0,27.43,13.14,3.43,0,0.57,6.29,0,0,0,2,2.86,57.71
38196e15722e96704874e6ad61f1803b,153,76.5,27.45,80.39,0,41.83,13.07,9.15,5.88,0,2.61,0.65,0,3.92,5.23,15.03,9.15,1.96,9.15,1.96,2.61,7.84,1.31,1.96,2.61,0,0.65,11.11,0.65,0.65,1.31,6.54,4.58,1.96,0,0.65,0,9.15,1.31,0.65,1.96,1.31,0.65,0,0,3.27,1.96,1.31,0,0,6.54,1.96,2.61,0,3.27,13.73,1.31,3.92,9.15,0,0.65,3.92,1.31,0.65,0,0,0.65,0,0.65,6.54,28.1,1.96,0,1.96,0,0.65,0,0,1.31,5.88,47.71
56806b59ac1d1dafb30e4a4c845d21cf,179,35.8,16.2,78.21,1.12,44.13,10.06,6.15,3.35,0,1.68,1.12,0,3.91,5.59,12.85,6.15,2.23,9.5,0.56,2.79,11.73,5.59,3.35,1.68,1.12,0,8.94,0.56,0.56,1.12,7.82,3.91,3.91,0.56,2.23,0,12.85,0.56,1.12,1.68,0.56,0,1.12,4.47,2.79,2.79,1.68,0,1.12,3.35,1.68,1.12,0,0.56,11.73,0.56,5.03,6.15,1.68,2.79,0.56,1.12,0,0.56,0.56,1.12,0,1.68,12.85,10.61,5.03,0.56,0.56,7.26,0,0,0,1.4,0.56,40.22
97748dd4350de73e80c5648047b74915,171,10.69,18.71,80.7,0,49.71,16.37,11.11,10.53,0,0,0.58,0,5.26,3.51,16.37,11.7,1.75,12.28,1.17,5.85,7.02,8.19,2.34,0.58,1.17,0.58,5.85,0,1.17,0,11.7,8.77,2.92,0,1.17,0,13.45,1.17,1.75,1.75,1.17,0.58,1.17,4.68,2.34,2.34,0,2.34,0,5.26,1.17,1.75,1.17,1.75,8.77,1.75,1.17,6.43,0.58,1.75,4.09,0.58,1.17,1.17,0,0.58,0,0,11.11,14.04,5.85,0,0.58,4.68,0,0,5.85,2.34,1.17,47.95
9823910a2a313479e1f604326bd5fb64,89,11.12,23.6,68.54,0,39.33,6.74,4.49,1.12,2.25,1.12,0,0,2.25,7.87,7.87,6.74,0,4.49,2.25,0,11.24,3.37,2.25,2.25,0,0,10.11,0,0,3.37,12.36,12.36,0,0,0,0,13.48,0,2.25,0,3.37,1.12,0,3.37,3.37,0,0,0,0,0,0,0,0,0,12.36,1.12,6.74,4.49,1.12,2.25,4.49,0,1.12,1.12,0,1.12,0,0,3.37,7.87,0,0,0,8.99,2.25,1.12,1.12,0,3.37,28.09
34573031dbc462f55e65f10c464f74f5,166,41.5,22.89,77.11,0.6,46.39,15.06,9.64,4.22,1.2,4.22,0,0,5.42,6.63,12.05,6.63,1.2,9.04,0,2.41,12.65,2.41,1.2,2.41,0,0,7.83,0,0,0,4.22,2.41,1.81,0,0,1.81,13.25,4.22,0.6,1.81,0.6,2.41,0,3.61,0,2.41,1.81,0,0.6,1.2,0.6,0,0.6,0,16.27,3.01,4.22,7.83,0,0.6,3.01,0,0,0.6,0,0,0,0.6,15.66,14.46,0,0,5.42,11.45,0,0,1.2,0,2.41,50.6
4605460907ca247dba0b5109743a4ced,173,19.22,21.97,78.03,0.58,49.71,15.61,10.98,6.36,1.16,2.31,0.58,0.58,4.62,6.94,15.61,8.09,0.58,11.56,1.73,4.62,9.83,5.78,1.16,2.31,0,0.58,8.67,0,0.58,0,7.51,4.62,2.89,0,2.89,0,12.72,1.73,0,2.89,2.31,2.31,1.16,3.47,1.73,2.89,1.16,1.16,0.58,3.47,1.73,0,1.73,0,13.87,1.73,4.62,7.51,0,1.16,2.31,0,0,0.58,0,0.58,0,1.16,10.4,15.61,2.31,0,2.89,8.67,0,0,3.47,1.16,5.78,51.45
a469874385e093a3194026e0c86a6949,189,94.5,17.99,80.42,0.53,52.38,13.23,11.11,7.41,1.06,1.59,1.06,0,2.12,5.82,16.93,10.58,1.59,13.76,0.53,7.41,11.11,5.82,1.06,1.06,1.59,1.59,7.94,0,0,1.59,6.35,3.7,2.65,1.06,1.06,0.53,10.58,0.53,1.06,2.65,1.06,0,0,3.7,1.06,3.7,1.59,1.06,0,3.7,1.06,1.06,1.59,0.53,14.29,2.12,6.35,6.35,3.7,1.06,2.12,0,0.53,0,0,0.53,0,0.53,5.29,7.41,0,0,0,1.59,1.06,0,1.59,0,0,16.4
b0d456bd85111f1e922fb9bbb0b18fc9,157,14.27,22.29,56.05,0,33.12,14.01,6.37,6.37,0,0,0,0,7.64,1.27,12.1,5.73,1.27,9.55,1.27,2.55,5.1,3.82,3.18,1.27,0,0.64,3.82,0,0,1.27,10.19,5.1,5.1,0.64,2.55,1.27,14.65,3.82,0,1.91,0.64,1.91,0,3.18,3.18,1.91,0.64,0,0.64,0.64,0,0.64,0,0,3.82,0,1.27,2.55,0,0.64,0.64,0,0,0.64,0,2.55,0.64,0,10.83,20.38,1.27,0,1.27,8.92,0,0,3.82,1.27,0,49.04
b5d18e236567b2bc9504d498d0b2620d,115,16.43,38.26,31.3,0,11.3,1.74,1.74,0,0,0,0,1.74,0,0.87,5.22,2.61,0.87,2.61,1.74,3.48,2.61,0.87,1.74,0,0,0,7.83,0,0,1.74,5.22,2.61,2.61,0,0.87,0.87,5.22,1.74,0,0.87,0,1.74,0.87,0,0,4.35,0.87,3.48,0,3.48,0,0,0.87,2.61,3.48,0,0,3.48,1.74,0,0,0,0,0.87,0.87,2.61,1.74,0,62.61,20.87,0.87,0,14.78,64.35,6.96,0.87,0.87,0,10.43,180.87
c392f3059df073378d02290465f0e3a0,157,22.43,25.48,68.79,0,42.68,10.19,5.73,1.91,3.18,0,0.64,0,4.46,4.46,12.1,8.28,0,5.1,3.18,1.91,12.74,4.46,0,2.55,0,0,7.01,0,0.64,0,4.46,3.82,0.64,0,0,0,12.1,1.91,1.91,2.55,1.91,1.91,1.27,2.55,0.64,1.27,0.64,0,0,3.18,1.27,0.64,0.64,0.64,11.46,0.64,5.1,5.73,3.18,3.82,1.27,0,0,1.91,0,0.64,0.64,0,43.95,12.74,0,0,3.18,1.91,0,0,1.27,1.27,2.55,68.15
cf704112b73a765a5e488ed14b7337f9,173,28.83,25.43,68.21,1.16,42.2,8.09,6.36,3.47,0.58,1.73,0.58,0,1.73,5.2,11.56,6.94,1.73,8.09,1.73,1.73,8.67,6.36,1.73,4.05,1.73,0,9.25,0.58,2.89,0,6.36,5.78,0.58,0,0,0.58,17.92,4.05,0.58,3.47,1.73,3.47,0.58,5.78,2.31,2.31,2.31,0,0,0.58,0,0,0.58,0,10.4,1.73,3.47,5.2,1.73,1.73,2.31,0.58,0,3.47,0,0,0,0,4.05,10.4,0,0.58,0,0,0,1.73,1.16,0,5.78,23.7
dc8c7b2696144e420674a2f50055dc25,176,11,12.5,83.52,0,47.16,15.34,12.5,11.93,0,0,0.57,0,2.84,2.27,18.18,9.66,2.27,15.34,0.57,10.23,7.39,5.68,3.98,2.84,0,0,2.84,0.57,0,0,8.52,5.68,2.84,0,0.57,2.27,14.2,1.7,2.84,0,1.7,2.27,0.57,1.7,3.41,4.55,1.14,0,2.27,3.98,1.7,1.7,0.57,0,16.48,1.7,5.11,10.8,1.14,0.57,1.14,0.57,0,0,0,1.14,0,0.57,9.66,11.36,1.7,0,0,18.18,1.14,0,9.09,0.85,1.14,53.41
e0abde3f367514064961a53665c52d9d,136,34,28.68,82.35,0,50.74,7.35,3.68,2.21,0,0.74,0,0.74,3.68,7.35,13.97,10.29,1.47,8.82,0.74,5.15,13.24,2.94,1.47,3.68,4.41,0,5.15,0,0,0.74,4.41,2.94,1.47,0.74,0.74,0,11.03,2.21,1.47,2.21,1.47,2.21,0,2.21,0,0.74,0,0,0,1.47,0,1.47,0,0,16.18,1.47,6.62,8.82,3.68,2.94,1.47,1.47,0.74,0.74,0.74,0,0,0,52.94,20.59,2.94,0,5.88,17.65,0.74,0,1.47,1.47,0.74,105.88
e096c738de96a473f126b2031bba900c,118,16.86,19.49,76.27,0,45.76,14.41,11.02,9.32,0,0.85,0.85,0,3.39,4.24,21.19,11.02,6.78,12.71,1.69,6.78,10.17,2.54,1.69,0,0,0.85,11.86,0.85,0,3.39,5.93,4.24,1.69,0,1.69,0,11.02,2.54,0,0,0.85,0.85,0.85,3.39,2.54,5.08,1.69,3.39,0,2.54,0.85,0.85,1.69,0,11.02,3.39,3.39,4.24,0,0.85,0.85,0,0,0.85,0.85,0,0,0,18.64,10.17,0,0,3.39,16.1,0,4.24,1.69,0,6.78,61.02
e334a9188f8c93d4f14298a4a54ec237,183,15.25,17.49,83.06,1.09,50.82,13.66,6.01,3.28,0.55,1.64,0,0.55,7.65,6.01,13.11,8.74,0.55,10.38,1.09,3.28,11.48,3.83,2.19,2.19,0.55,2.73,4.92,0,0,1.09,8.2,1.64,6.56,2.19,4.37,0,13.11,2.73,0.55,1.09,5.46,0.55,0,1.64,3.83,3.28,0.55,0,1.09,3.28,1.64,0,1.64,0,14.21,1.09,6.01,7.65,1.64,0,0.55,0,1.09,2.19,0.55,0.55,0,1.64,9.84,9.29,0,0,0.55,6.56,0,0,1.64,0.27,4.37,32.79
ea393324d9ff9ad6118ebeb36116e982,159,22.71,16.98,78.62,2.52,48.43,13.21,8.81,3.14,0.63,3.77,0.63,0.63,4.4,4.4,12.58,8.18,3.14,8.18,1.26,2.52,10.69,5.03,1.89,3.14,1.26,0,15.09,0.63,0.63,3.14,8.81,6.92,1.89,0,0.63,0.63,15.09,1.89,1.26,1.89,3.77,2.52,0,2.52,3.77,1.89,0,0,1.89,2.52,2.52,0,0,0,13.84,0,5.66,8.18,1.89,0,0.63,0,0,0,0,1.26,0,0.63,62.26,11.32,3.14,0,0,6.29,5.66,0,0.63,4.4,5.03,100.63
eaa6a3015787e0b99ea92b68f0a63f42,191,191,14.66,85.34,0.52,51.31,18.85,14.66,6.81,0,5.24,1.57,1.05,4.19,6.28,12.04,5.24,1.05,9.42,1.05,3.14,14.14,3.14,2.09,2.09,0,4.71,10.99,0,0,0.52,9.95,3.66,6.28,0,5.76,0,19.37,5.76,1.05,2.62,1.05,3.66,1.05,3.66,1.05,3.14,1.05,0.52,1.57,4.71,3.66,0,1.05,0,15.18,1.05,6.81,5.76,0,3.14,0.52,0.52,0,0,0.52,0,0,0,4.19,7.33,1.05,0,1.05,1.05,0,0,1.05,0.52,1.57,18.32
f80da5f210773dfb16dcef22b93665ce,182,13,17.58,80.77,0,54.4,15.38,9.34,4.95,0,4.4,0,0,6.04,6.59,17.58,12.09,3.3,10.44,1.65,6.04,10.44,7.14,1.65,1.65,0.55,1.1,6.59,0,0,0.55,6.59,3.3,3.3,0,1.65,0.55,18.68,3.85,2.2,3.3,1.1,0.55,0.55,3.85,4.4,0.55,0,0,0.55,1.1,0,0,0.55,0.55,12.09,1.65,6.04,3.85,0.55,0.55,0,0,2.2,0,0,1.1,0,0.55,14.29,8.24,2.2,0,1.1,6.59,2.75,0,4.95,2.2,1.65,45.05
f9046420023bbe33c64931006bd1a8f0,161,12.38,24.22,26.09,0.62,17.39,5.59,4.35,3.73,0,0.62,0,0,1.24,4.35,1.24,1.24,0,1.24,0,0,2.48,0,3.73,0,0,0,3.11,0.62,0,0,4.35,3.73,0.62,0,0.62,0,2.48,0,0,0,0.62,0,0,1.24,0.62,0,0,0,0,0.62,0.62,0,0,0,0.62,0,0,0.62,1.86,0.62,0.62,0.62,0,0,0,1.24,0,0,10.56,15.53,8.07,1.24,3.73,10.56,0,0,0,0.93,4.35,55.9
fc2a38579123a0e1d1bda74babf7e654,198,13.2,14.14,81.31,1.52,47.47,12.63,7.58,4.04,0,1.01,2.53,0,5.05,4.04,12.12,5.56,4.55,5.56,1.52,3.03,17.68,3.54,2.53,0,0.51,0,6.57,0.51,0,0,6.06,3.03,3.03,1.01,0.51,0.51,10.1,1.52,1.52,0.51,0,2.53,0.51,3.03,0.51,1.52,0,0,1.01,2.53,1.01,0.51,0,1.01,19.19,2.53,5.05,10.61,0.51,1.52,0.51,1.52,0.51,0.51,0,1.01,0,0.51,9.09,5.56,0.51,0,1.01,0.51,0,0,0,0,0,16.67
0e1d2db85165dc01742c2390ed7a661f,174,58,27.59,82.76,1.15,43.68,6.9,5.17,3.45,0,0.57,1.15,0,1.72,8.05,9.77,5.17,0.57,8.62,0,2.87,16.67,0.57,0,2.3,1.15,0,5.75,0.57,0,1.72,8.05,6.32,1.72,0.57,0,0,9.2,1.15,0.57,1.15,1.15,2.3,0,1.72,1.72,8.05,6.9,0.57,0.57,4.02,1.15,1.15,0.57,1.15,17.82,2.3,6.32,12.07,2.87,3.45,2.87,0,0,1.15,0,0.57,0,0.57,5.75,11.49,0,0.57,0,2.3,0.57,0,1.15,0.29,4.6,27.01
0f31f829e8925b01778afb9e0ba97926,97,8.08,15.46,91.75,1.03,55.67,13.4,7.22,6.19,0,0,0,1.03,6.19,7.22,19.59,10.31,12.37,3.09,2.06,8.25,9.28,8.25,1.03,2.06,1.03,0,12.37,0,0,1.03,11.34,9.28,2.06,0,1.03,1.03,16.49,2.06,0,3.09,2.06,2.06,0,3.09,5.15,1.03,0,0,1.03,1.03,0,0,1.03,0,13.4,2.06,5.15,6.19,5.15,2.06,2.06,0,1.03,0,0,0,1.03,0,9.28,8.25,1.03,0,3.09,6.19,0,0,0,1.55,2.06,32.99
1a2e787311f8913ff795466013e7b5a3,164,20.5,18.9,81.71,0,53.66,17.68,11.59,8.54,0,0.61,2.44,0,6.1,1.83,17.07,12.2,1.22,14.02,0.61,2.44,11.59,7.93,3.05,1.83,0.61,0,9.15,0.61,0.61,1.83,6.1,4.88,1.22,0,0,0,17.68,3.05,1.22,1.22,1.83,1.83,0,7.32,1.83,2.44,0.61,1.83,0,2.44,1.83,0,0.61,0,10.98,1.83,5.49,4.88,0.61,0,0,1.22,1.22,0.61,0,0,0,0.61,13.41,7.32,0,0,1.22,8.54,1.22,0,4.88,0,0.61,37.2
1cc18437eb02dd90a605aa25528ec869,149,149,30.2,42.28,5.37,22.82,4.7,2.68,2.68,0,0,0,0,2.01,2.68,8.72,4.7,1.34,6.04,1.34,0.67,8.05,0,0.67,1.34,0,0,4.03,0.67,1.34,0,3.36,2.68,0.67,0,0,0.67,2.68,1.34,0,0,0,1.34,0,0,0,2.01,0.67,0.67,0.67,1.34,0.67,0.67,0,0,10.74,0.67,4.7,5.37,2.01,0.67,1.34,0,0,0.67,0,0,0,0,69.13,19.46,0.67,1.34,0.67,3.36,0,0,0.67,0.67,0,96.64
1cf7b40949906bf22204b55d3ee081df,170,42.5,17.65,54.12,8.82,28.24,10,9.41,7.65,0.59,0,1.18,0,0.59,4.12,13.53,5.88,2.94,10,0.59,2.94,2.94,1.76,1.18,2.94,0,0,6.47,0,0.59,1.76,7.65,4.12,3.53,0,1.18,1.18,7.65,2.35,1.76,0.59,1.18,0.59,1.18,0,0.59,0.59,0,0,0.59,4.12,1.76,1.18,1.18,0,8.24,0.59,4.12,2.94,0,0.59,0,0,0,0,0,0,0,0,88.82,4.71,1.18,0,7.06,0,1.18,0,0,0,3.53,106.47
1ff873b8702f8218541a07d050d96cde,171,34.2,22.81,78.95,0,48.54,12.87,8.77,2.34,0,0.58,5.85,0,4.09,7.02,11.11,8.19,0.58,6.43,2.34,2.92,11.11,4.68,3.51,0.58,0,0,10.53,0,0,0.58,9.94,7.02,2.92,0.58,1.17,0.58,16.37,2.34,1.17,2.92,0.58,1.17,0.58,2.92,4.09,3.51,1.17,0,2.34,2.34,1.17,1.17,0,0,9.36,1.17,4.68,3.51,1.75,2.34,0,0.58,0.58,0.58,0,0,0,0,21.05,14.04,0.58,0,0,2.92,2.34,0,2.34,0.88,1.17,45.61
2afb4d709912121bb7a434c437589a75,2,2,50,100,0,50,50,0,0,0,0,0,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,25,0,100
2f2ab9b62abd33a183309b4c8af5c0c4,133,8.87,24.81,27.07,1.5,9.77,1.5,0.75,0.75,0,0,0,0,0.75,2.26,1.5,0.75,0,0.75,0,2.26,1.5,1.5,0,0.75,0,0,5.26,0,0,3.76,3.76,1.5,2.26,0,0,0.75,3.01,0,0,0.75,0.75,0,0,0.75,1.5,0,0,0,0,0,0,0,0,0,6.02,0.75,0,5.26,0,0.75,2.26,0,0,0.75,0,1.5,0,0,25.56,21.05,0,0,5.26,88.72,12.03,0,0.75,0,3.76,151.13
03cc64fcf42893846518921c60b6196c,170,28.33,17.65,84.71,0,54.71,14.71,8.24,7.06,0,0.59,0.59,0,6.47,5.29,17.65,14.12,2.35,12.94,0.59,5.29,11.18,7.06,1.76,2.35,1.18,0,4.71,0.59,0,1.76,5.29,4.12,1.18,0,0.59,0,15.29,2.35,4.12,1.18,1.18,2.94,0.59,1.76,1.18,1.76,0.59,0,1.18,3.53,0,2.94,0,0.59,10.59,1.18,4.12,4.71,1.18,1.18,1.76,0,1.18,0,0.59,0.59,0,0,18.82,16.47,0.59,0,2.94,7.65,2.35,0,5.29,0,1.76,55.29
03ff567dc8738813c283ee11c2538cfa,150,37.5,21.33,81.33,0.67,46.67,12.67,8.67,5.33,0,0.67,2,0.67,4,7.33,14.67,8.67,2.67,11.33,0.67,2.67,11.33,2.67,2,1.33,0,2.67,10,0,0,2,5.33,2,3.33,0,2.67,0,12.67,3.33,0,2,1.33,2,0.67,2,1.33,2,1.33,0,1.33,4.67,2,0.67,2.67,0,14,0,3.33,11.33,1.33,0.67,0.67,0.67,0,0.67,0,0.67,0,0.67,33.33,16,0,0.67,7.33,59.33,0.67,0,2,0,0,119.33
4b7bd347e973fe5202ceeb1e0607656a,158,14.36,21.52,69.62,1.9,39.87,9.49,6.96,6.33,0,0,0.63,0,2.53,2.53,10.13,5.06,1.9,6.96,0.63,3.16,12.03,6.33,1.9,2.53,0,0,2.53,0,0,0,1.9,1.27,0.63,0,0,0.63,9.49,0.63,0.63,2.53,0.63,2.53,0,3.16,0.63,0.63,0,0,0.63,1.27,0.63,0.63,0,0,17.72,2.53,3.16,12.03,5.7,1.27,1.27,1.9,0.63,0,0,2.53,3.16,0,33.54,12.66,8.23,0,1.27,0.63,1.27,0,0.63,12.97,5.06,88.61
4daa488121305f4c65cc6b2e46bcc3a4,181,181,23.2,85.08,0,50.28,6.63,4.42,0,0,0,4.42,0,2.21,6.08,12.15,8.84,2.21,8.84,0,4.42,15.47,7.73,3.87,1.1,0,0.55,7.73,1.1,0,0.55,4.42,2.21,2.21,1.1,1.1,0,14.92,0.55,0.55,0.55,1.1,0,1.1,7.18,3.87,4.42,3.31,0.55,0.55,3.87,0.55,2.76,0,0.55,17.68,4.42,6.08,11.6,1.66,0,1.66,0.55,0.55,0.55,0,0,0,0,0.55,8.29,0,0,0,6.63,2.21,0,2.76,0,0,19.89
5bbfc1ca007a11f39a8863340ec08faa,172,11.47,20.93,79.07,0,46.51,14.53,9.88,1.16,0.58,7.56,0,0.58,4.65,4.07,12.21,5.23,1.16,9.88,1.16,2.33,10.47,5.81,1.16,4.65,0.58,0,20.35,2.91,0.58,1.74,6.4,5.81,0.58,0,0,0.58,12.79,1.16,0.58,1.16,3.49,1.74,0.58,3.49,2.91,0.58,0,0.58,0,3.49,0.58,0.58,2.33,0,15.7,1.74,4.65,9.3,0,1.16,0.58,1.74,2.33,1.16,0,1.16,0,0,12.21,9.3,3.49,0.58,2.33,4.65,1.74,0,0.58,1.45,1.16,38.37
